# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,51.05,,46.34,,44.89,,44.22,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,49.43,-1.6199999999999974,45.32,-1.0200000000000031,43.38,-1.509999999999998,42.71,-1.509999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,49.47,0.03999999999999915,44.92,-0.3999999999999986,43.0,-0.38000000000000256,42.33,-0.38000000000000256,1,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,46.85,-2.6199999999999974,43.22,-1.7000000000000028,41.31,-1.6899999999999977,40.69,-1.6400000000000006,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,44.47,-2.3800000000000026,41.18,-2.039999999999999,39.73,-1.5800000000000054,39.73,-0.9600000000000009,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,44.43,-0.03999999999999915,41.75,0.5700000000000003,39.4,-0.3299999999999983,38.79,-0.9399999999999977,1,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,44.0,-0.4299999999999997,40.89,-0.8599999999999994,38.95,-0.44999999999999574,38.34,-0.44999999999999574,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,44.68,0.6799999999999997,40.45,-0.4399999999999977,38.39,-0.5600000000000023,37.78,-0.5600000000000023,1,False,False,False,,
