# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,63.99,,62.74,,61.61,,60.5,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,64.47,0.4799999999999969,63.34,0.6000000000000014,62.35,0.740000000000002,61.11,0.6099999999999994,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,64.35,-0.12000000000000455,63.24,-0.10000000000000142,62.36,0.00999999999999801,61.26,0.14999999999999858,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,64.62,0.27000000000001023,63.28,0.03999999999999915,62.09,-0.269999999999996,60.84,-0.4199999999999946,3,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,64.52,-0.10000000000000853,63.21,-0.07000000000000028,62.32,0.22999999999999687,60.37,-0.47000000000000597,4,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,66.36,1.8400000000000034,65.02,1.8099999999999952,63.81,1.490000000000002,62.71,2.3400000000000034,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,64.61,-1.75,63.26,-1.759999999999998,61.84,-1.9699999999999989,60.59,-2.1199999999999974,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,64.78,0.1700000000000017,63.35,0.09000000000000341,62.58,0.7399999999999949,61.02,0.4299999999999997,1,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,64.47,-0.3100000000000023,62.84,-0.509999999999998,61.94,-0.6400000000000006,60.67,-0.3500000000000014,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,64.1,-0.37000000000000455,62.74,-0.10000000000000142,62.06,0.12000000000000455,60.95,0.28000000000000114,1,False,True,False,,
