# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,39.44,,33.9,,29.81,,26.98,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,39.43,-0.00999999999999801,33.92,0.020000000000003126,29.81,0.0,26.98,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,39.43,0.0,33.92,0.0,29.81,0.0,26.98,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,39.35,-0.0799999999999983,33.85,-0.07000000000000028,29.81,0.0,26.98,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,41.1,1.75,35.81,1.9600000000000009,29.81,0.0,26.98,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,39.49,-1.6099999999999994,35.61,-0.20000000000000284,29.81,0.0,26.98,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,40.68,1.1899999999999977,35.43,-0.17999999999999972,29.81,0.0,26.98,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,39.33,-1.3500000000000014,35.45,0.020000000000003126,29.81,0.0,26.98,0.0,2,False,False,False,,
