# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,84.1,,79.6,,76.6,,73.67,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,83.87,-0.22999999999998977,79.6,0.0,76.6,0.0,73.67,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,83.87,0.0,79.6,0.0,76.6,0.0,73.67,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,83.87,0.0,79.6,0.0,76.6,0.0,73.67,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,83.87,0.0,79.6,0.0,76.6,0.0,73.67,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,83.87,0.0,79.6,0.0,76.6,0.0,73.67,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,83.86,-0.010000000000005116,79.59,-0.009999999999990905,76.59,-0.009999999999990905,73.66,-0.010000000000005116,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,83.86,0.0,79.59,0.0,76.59,0.0,73.66,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,83.86,0.0,79.59,0.0,76.59,0.0,73.65,-0.009999999999990905,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,83.86,0.0,79.59,0.0,76.59,0.0,73.65,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,83.86,0.0,79.59,0.0,76.59,0.0,73.65,0.0,0,False,False,False,,
