as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,15.82,,15.82,,13.67,,13.67,,0,False,False,False,,
20260508,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260515,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260522,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260529,17.6,1.7800000000000011,15.82,0.0,13.67,0.0,13.67,0.0,1,False,False,False,,
20260605,15.82,-1.7800000000000011,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260612,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260618,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260626,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260703,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
20260717,15.82,0.0,15.82,0.0,13.67,0.0,13.67,0.0,0,False,False,False,,
