as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,59.68,,59.68,,59.68,,56.27,,0,False,False,False,,
20260508,59.67,-0.00999999999999801,59.67,-0.00999999999999801,59.67,-0.00999999999999801,56.27,0.0,0,False,False,False,,
20260515,59.57,-0.10000000000000142,59.57,-0.10000000000000142,59.57,-0.10000000000000142,56.27,0.0,0,False,False,False,,
20260522,59.55,-0.020000000000003126,59.55,-0.020000000000003126,58.33,-1.240000000000002,56.66,0.38999999999999346,1,False,True,False,,
20260529,59.55,0.0,59.55,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
20260605,59.55,0.0,59.55,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
20260612,59.55,0.0,59.55,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
20260618,59.55,0.0,59.55,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
20260626,59.33,-0.21999999999999886,58.33,-1.2199999999999989,58.33,0.0,56.66,0.0,0,False,False,False,,
20260703,58.33,-1.0,58.33,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
20260717,58.33,0.0,58.33,0.0,58.33,0.0,56.66,0.0,0,False,False,False,,
