as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,85.55,,85.15,,84.76,,84.22,,0,False,False,False,,
20260508,85.4,-0.14999999999999147,85.0,-0.15000000000000568,84.52,-0.2400000000000091,84.19,-0.030000000000001137,0,False,False,False,,
20260515,85.08,-0.3200000000000074,84.59,-0.4099999999999966,84.44,-0.0799999999999983,83.91,-0.28000000000000114,0,False,False,False,,
20260522,84.98,-0.09999999999999432,84.42,-0.1700000000000017,84.18,-0.2599999999999909,83.63,-0.28000000000000114,0,False,False,False,,
20260529,84.89,-0.09000000000000341,84.15,-0.269999999999996,83.91,-0.27000000000001023,83.58,-0.04999999999999716,0,False,False,False,,
20260605,84.86,-0.030000000000001137,84.26,0.10999999999999943,84.03,0.12000000000000455,83.6,0.01999999999999602,1,False,True,False,,
20260612,84.81,-0.04999999999999716,84.05,-0.21000000000000796,83.59,-0.4399999999999977,83.15,-0.44999999999998863,0,False,False,False,,
20260618,84.85,0.03999999999999204,84.11,0.060000000000002274,83.72,0.12999999999999545,83.08,-0.07000000000000739,1,False,True,False,,
20260626,84.71,-0.14000000000000057,83.76,-0.3499999999999943,83.36,-0.35999999999999943,82.82,-0.2600000000000051,0,False,False,False,,
20260703,83.69,-1.019999999999996,82.83,-0.9300000000000068,82.27,-1.0900000000000034,81.94,-0.8799999999999955,0,False,False,False,,
20260717,83.19,-0.5,82.02,-0.8100000000000023,81.47,-0.7999999999999972,80.93,-1.009999999999991,0,False,False,False,,
