# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260709,45.86,0.01999999999999602,0.1700000000000017,0.21000000000000085,40.96,-0.04999999999999716,0.0799999999999983,0.030000000000001137,39.5,0.13000000000000256,0.2700000000000031,0.2700000000000031,33.12,0.12999999999999545,0.269999999999996,0.269999999999996,4,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_002=20260717,46.21,0.3500000000000014,0.36999999999999744,0.5200000000000031,39.76,-1.2000000000000028,-1.25,-1.1200000000000045,39.76,0.259999999999998,0.39000000000000057,0.5300000000000011,33.38,0.2600000000000051,0.39000000000000057,0.5300000000000011,5,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_003=20260724,46.38,0.1700000000000017,0.5200000000000031,0.5399999999999991,41.32,1.5600000000000023,0.35999999999999943,0.3100000000000023,39.9,0.14000000000000057,0.3999999999999986,0.5300000000000011,33.52,0.14000000000000057,0.4000000000000057,0.5300000000000011,6,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_004=20260731,46.37,-0.010000000000005116,0.1599999999999966,0.509999999999998,39.93,-1.3900000000000006,0.1700000000000017,-1.0300000000000011,39.93,0.030000000000001137,0.1700000000000017,0.4299999999999997,33.55,0.02999999999999403,0.1699999999999946,0.4299999999999997,7,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_005=20260807,46.38,0.010000000000005116,0.0,0.1700000000000017,39.93,0.0,-1.3900000000000006,0.1700000000000017,39.93,0.0,0.030000000000001137,0.1700000000000017,33.55,0.0,0.02999999999999403,0.1699999999999946,8,False,False,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_006=20260814,46.39,0.00999999999999801,0.020000000000003126,0.00999999999999801,40.02,0.09000000000000341,0.09000000000000341,-1.2999999999999972,40.02,0.09000000000000341,0.09000000000000341,0.12000000000000455,33.59,0.04000000000000625,0.04000000000000625,0.07000000000000028,9,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_007=20260821,46.39,0.0,0.00999999999999801,0.020000000000003126,40.1,0.0799999999999983,0.1700000000000017,0.1700000000000017,40.1,0.0799999999999983,0.1700000000000017,0.1700000000000017,33.63,0.03999999999999915,0.0800000000000054,0.0800000000000054,10,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_008=20260828,46.46,0.07000000000000028,0.07000000000000028,0.0799999999999983,40.12,0.01999999999999602,0.09999999999999432,0.18999999999999773,40.12,0.01999999999999602,0.09999999999999432,0.18999999999999773,33.64,0.00999999999999801,0.04999999999999716,0.09000000000000341,11,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_009=20260904,46.47,0.00999999999999801,0.0799999999999983,0.0799999999999983,40.18,0.060000000000002274,0.0799999999999983,0.1599999999999966,40.18,0.060000000000002274,0.0799999999999983,0.1599999999999966,33.7,0.060000000000002274,0.07000000000000028,0.10999999999999943,12,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_010=20260911,46.5,0.030000000000001137,0.03999999999999915,0.10999999999999943,40.2,0.020000000000003126,0.0800000000000054,0.10000000000000142,40.2,0.020000000000003126,0.0800000000000054,0.10000000000000142,33.72,0.01999999999999602,0.0799999999999983,0.0899999999999963,13,True,True,True,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_011=20260918,46.49,-0.00999999999999801,0.020000000000003126,0.030000000000001137,40.22,0.01999999999999602,0.03999999999999915,0.10000000000000142,40.22,0.01999999999999602,0.03999999999999915,0.10000000000000142,33.74,0.020000000000003126,0.03999999999999915,0.10000000000000142,14,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,

TDCC_WINDOW_ROW_012=20260924,46.47,-0.020000000000003126,-0.030000000000001137,0.0,40.24,0.020000000000003126,0.03999999999999915,0.060000000000002274,40.24,0.020000000000003126,0.03999999999999915,0.060000000000002274,33.76,0.01999999999999602,0.03999999999999915,0.05999999999999517,15,False,True,False,,,tdcc-20260924-db6f7ba61c9bf627,complete,
