# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,45.4,,42.69,,38.64,,37.66,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,45.29,-0.10999999999999943,42.14,-0.5499999999999972,38.96,0.3200000000000003,37.08,-0.5799999999999983,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,44.25,-1.0399999999999991,41.29,-0.8500000000000014,37.34,-1.6199999999999974,35.77,-1.3099999999999952,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,44.11,-0.14000000000000057,41.5,0.21000000000000085,36.74,-0.6000000000000014,35.76,-0.010000000000005116,1,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,45.41,1.2999999999999972,42.43,0.9299999999999997,38.17,1.4299999999999997,36.51,0.75,2,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,51.53,6.1200000000000045,47.63,5.200000000000003,44.47,6.299999999999997,43.47,6.960000000000001,3,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,47.98,-3.5500000000000043,44.81,-2.8200000000000003,41.55,-2.9200000000000017,39.9,-3.5700000000000003,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,47.14,-0.8399999999999963,43.58,-1.230000000000004,40.81,-0.7399999999999949,39.79,-0.10999999999999943,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,46.33,-0.8100000000000023,42.98,-0.6000000000000014,40.46,-0.3500000000000014,39.44,-0.3500000000000014,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,45.84,-0.4899999999999949,42.51,-0.46999999999999886,39.9,-0.5600000000000023,38.88,-0.5599999999999952,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,41.69,-4.150000000000006,38.41,-4.100000000000001,35.16,-4.740000000000002,33.53,-5.350000000000001,0,False,False,False,,
