# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,57.94,,55.72,,54.13,,52.69,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,57.85,-0.0899999999999963,55.63,-0.0899999999999963,54.05,-0.0800000000000054,52.63,-0.05999999999999517,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,57.9,0.04999999999999716,55.44,-0.19000000000000483,53.8,-0.25,52.85,0.21999999999999886,1,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,57.99,0.09000000000000341,55.53,0.09000000000000341,53.9,0.10000000000000142,52.95,0.10000000000000142,2,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,58.14,0.14999999999999858,55.68,0.14999999999999858,54.06,0.1600000000000037,53.11,0.1599999999999966,3,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,58.39,0.25,55.72,0.03999999999999915,54.27,0.21000000000000085,53.11,0.0,4,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,58.24,-0.14999999999999858,55.8,0.0799999999999983,54.35,0.0799999999999983,53.18,0.07000000000000028,5,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,58.16,-0.0800000000000054,55.73,-0.07000000000000028,54.07,-0.28000000000000114,52.9,-0.28000000000000114,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,58.01,-0.14999999999999858,55.84,0.11000000000000654,54.02,-0.04999999999999716,52.85,-0.04999999999999716,1,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,58.09,0.0800000000000054,55.81,-0.030000000000001137,53.99,-0.030000000000001137,52.82,-0.030000000000001137,2,False,False,False,,
