as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260430,61.37,,,,50.32,,,,45.3,,,,42.08,,,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260508,60.7,-0.6699999999999946,,,50.86,0.5399999999999991,,,46.54,1.240000000000002,,,40.3,-1.7800000000000011,,,1,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260515,62.18,1.4799999999999969,0.8100000000000023,,52.73,1.8699999999999974,2.4099999999999966,,48.72,2.1799999999999997,3.4200000000000017,,41.5,1.2000000000000028,-0.5799999999999983,,2,True,True,True,,,tdcc-20260717-494211df6cae54ae,complete,
20260522,62.08,-0.10000000000000142,1.3799999999999955,0.7100000000000009,52.82,0.09000000000000341,1.9600000000000009,2.5,49.33,0.6099999999999994,2.789999999999999,4.030000000000001,44.61,3.1099999999999994,4.310000000000002,2.530000000000001,3,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260529,61.34,-0.7399999999999949,-0.8399999999999963,0.6400000000000006,53.38,0.5600000000000023,0.6500000000000057,2.520000000000003,48.82,-0.509999999999998,0.10000000000000142,2.280000000000001,45.76,1.1499999999999986,4.259999999999998,5.460000000000001,4,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260605,62.4,1.0599999999999952,0.3200000000000003,0.21999999999999886,54.91,1.529999999999994,2.0899999999999963,2.1799999999999997,50.87,2.049999999999997,1.5399999999999991,2.1499999999999986,45.37,-0.39000000000000057,0.759999999999998,3.8699999999999974,5,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260612,63.06,0.6600000000000037,1.7199999999999989,0.980000000000004,56.96,2.0500000000000043,3.5799999999999983,4.140000000000001,52.29,1.4200000000000017,3.469999999999999,2.960000000000001,45.2,-0.1699999999999946,-0.5599999999999952,0.5900000000000034,6,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260618,63.08,0.01999999999999602,0.6799999999999997,1.7399999999999949,57.01,0.04999999999999716,2.1000000000000014,3.6299999999999955,53.49,1.2000000000000028,2.6200000000000045,4.670000000000002,43.97,-1.230000000000004,-1.3999999999999986,-1.7899999999999991,7,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260626,63.86,0.7800000000000011,0.7999999999999972,1.4600000000000009,56.95,-0.05999999999999517,-0.00999999999999801,2.0400000000000063,54.56,1.0700000000000003,2.270000000000003,3.690000000000005,45.9,1.9299999999999997,0.6999999999999957,0.5300000000000011,8,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260703,64.2,0.3400000000000034,1.1200000000000045,1.1400000000000006,56.95,0.0,-0.05999999999999517,-0.00999999999999801,52.53,-2.030000000000001,-0.9600000000000009,0.240000000000002,46.81,0.9100000000000037,2.8400000000000034,1.6099999999999994,9,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260709,64.16,-0.04000000000000625,0.29999999999999716,1.0799999999999983,56.86,-0.09000000000000341,-0.09000000000000341,-0.14999999999999858,53.18,0.6499999999999986,-1.3800000000000026,-0.3100000000000023,46.64,-0.1700000000000017,0.740000000000002,2.6700000000000017,10,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260717,63.92,-0.23999999999999488,-0.28000000000000114,0.060000000000002274,57.55,0.6899999999999977,0.5999999999999943,0.5999999999999943,52.75,-0.4299999999999997,0.21999999999999886,-1.8100000000000023,45.43,-1.2100000000000009,-1.3800000000000026,-0.46999999999999886,11,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
