# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,31.76,,30.96,,30.96,,29.05,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,31.76,0.0,30.96,0.0,30.96,0.0,29.05,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,32.71,0.9499999999999993,30.96,0.0,30.96,0.0,29.05,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,32.7,-0.00999999999999801,30.96,0.0,30.96,0.0,29.05,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,32.64,-0.060000000000002274,30.96,0.0,30.96,0.0,29.05,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,32.68,0.03999999999999915,30.96,0.0,30.96,0.0,29.05,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,32.71,0.030000000000001137,30.96,0.0,30.96,0.0,29.05,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,31.76,-0.9499999999999993,30.96,0.0,30.96,0.0,29.05,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,31.76,0.0,30.96,0.0,30.96,0.0,29.05,0.0,0,False,False,False,,
