# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260430,83.53,,,,78.03,,,,75.38,,,,73.55,,,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_002=20260508,83.53,0.0,,,78.03,0.0,,,75.38,0.0,,,73.55,0.0,,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_003=20260515,83.52,-0.010000000000005116,-0.010000000000005116,,78.02,-0.010000000000005116,-0.010000000000005116,,75.38,0.0,0.0,,73.55,0.0,0.0,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_004=20260522,83.54,0.020000000000010232,0.010000000000005116,0.010000000000005116,78.02,0.0,-0.010000000000005116,-0.010000000000005116,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_005=20260529,83.55,0.009999999999990905,0.030000000000001137,0.01999999999999602,78.03,0.010000000000005116,0.010000000000005116,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_006=20260605,83.54,-0.009999999999990905,0.0,0.020000000000010232,78.02,-0.010000000000005116,0.0,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_007=20260612,83.55,0.009999999999990905,0.0,0.009999999999990905,78.03,0.010000000000005116,0.0,0.010000000000005116,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_008=20260618,83.51,-0.03999999999999204,-0.030000000000001137,-0.03999999999999204,78.03,0.0,0.010000000000005116,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_009=20260626,83.47,-0.04000000000000625,-0.0799999999999983,-0.07000000000000739,78.03,0.0,0.0,0.010000000000005116,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_010=20260703,83.47,0.0,-0.04000000000000625,-0.0799999999999983,78.03,0.0,0.0,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_011=20260709,83.42,-0.04999999999999716,-0.04999999999999716,-0.09000000000000341,78.03,0.0,0.0,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,

TDCC_WINDOW_ROW_012=20260717,83.41,-0.010000000000005116,-0.060000000000002274,-0.060000000000002274,78.03,0.0,0.0,0.0,75.38,0.0,0.0,0.0,73.55,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
