# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,54.91,,53.39,,53.39,,53.39,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,53.32,-1.5899999999999963,53.32,-0.07000000000000028,53.32,-0.07000000000000028,53.32,-0.07000000000000028,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,54.72,1.3999999999999986,53.23,-0.09000000000000341,53.23,-0.09000000000000341,53.23,-0.09000000000000341,1,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,56.56,1.8400000000000034,53.06,-0.1699999999999946,53.06,-0.1699999999999946,53.06,-0.1699999999999946,2,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,56.59,0.030000000000001137,55.11,2.049999999999997,52.9,-0.1600000000000037,52.9,-0.1600000000000037,3,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,56.5,-0.09000000000000341,55.02,-0.0899999999999963,52.73,-0.1700000000000017,52.73,-0.1700000000000017,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,56.44,-0.060000000000002274,54.91,-0.11000000000000654,52.57,-0.1599999999999966,52.57,-0.1599999999999966,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,56.34,-0.09999999999999432,54.81,-0.09999999999999432,52.44,-0.13000000000000256,52.44,-0.13000000000000256,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,56.18,-0.1600000000000037,54.65,-0.1600000000000037,52.28,-0.1599999999999966,52.28,-0.1599999999999966,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,56.17,-0.00999999999999801,54.64,-0.00999999999999801,52.11,-0.1700000000000017,52.11,-0.1700000000000017,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,55.88,-0.28999999999999915,54.35,-0.28999999999999915,51.82,-0.28999999999999915,51.82,-0.28999999999999915,0,False,False,False,,
