# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,27.97,,24.84,,21.23,,17.76,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,27.81,-0.16000000000000014,24.71,-0.129999999999999,21.23,0.0,17.76,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,26.95,-0.8599999999999994,23.75,-0.9600000000000009,21.14,-0.08999999999999986,17.76,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,26.99,0.03999999999999915,24.55,0.8000000000000007,21.15,0.00999999999999801,17.76,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,27.04,0.05000000000000071,24.62,0.07000000000000028,20.09,-1.0599999999999987,17.76,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,26.8,-0.23999999999999844,23.75,-0.870000000000001,21.14,1.0500000000000007,17.76,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,26.19,-0.6099999999999994,23.64,-0.10999999999999943,20.09,-1.0500000000000007,17.76,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,29.43,3.2399999999999984,24.44,0.8000000000000007,20.09,0.0,17.76,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,25.96,-3.469999999999999,22.27,-2.1700000000000017,17.76,-2.3299999999999983,17.76,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,27.07,1.1099999999999994,23.99,1.7199999999999989,20.24,2.479999999999997,19.13,1.3699999999999974,1,True,True,True,,
