as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,85.48,,80.57,,78.92,,76.79,,0,False,False,False,,
20260508,85.31,-0.1700000000000017,80.44,-0.12999999999999545,78.8,-0.12000000000000455,76.67,-0.12000000000000455,0,False,False,False,,
20260515,85.13,-0.18000000000000682,80.3,-0.14000000000000057,78.67,-0.12999999999999545,76.54,-0.12999999999999545,0,False,False,False,,
20260522,80.47,-4.659999999999997,75.5,-4.799999999999997,73.97,-4.700000000000003,71.96,-4.5800000000000125,0,False,False,False,,
20260529,79.85,-0.6200000000000045,75.34,-0.1599999999999966,73.84,-0.12999999999999545,71.83,-0.12999999999999545,0,False,False,False,,
20260605,79.58,-0.269999999999996,75.08,-0.2600000000000051,73.62,-0.21999999999999886,71.61,-0.21999999999999886,0,False,False,False,,
20260612,79.41,-0.1700000000000017,74.92,-0.1599999999999966,73.48,-0.14000000000000057,70.42,-1.1899999999999977,0,False,False,False,,
20260618,79.28,-0.12999999999999545,74.25,-0.6700000000000017,73.45,-0.030000000000001137,70.42,0.0,0,False,False,False,,
20260626,79.05,-0.23000000000000398,74.12,-0.12999999999999545,73.32,-0.13000000000000966,70.42,0.0,0,False,False,False,,
20260703,78.32,-0.730000000000004,73.89,-0.23000000000000398,72.38,-0.9399999999999977,70.37,-0.04999999999999716,0,False,False,False,,
