as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,36.9,,33.17,,30.06,,26.69,,0,False,False,False,,
20260508,36.84,-0.05999999999999517,33.2,0.030000000000001137,30.07,0.010000000000001563,26.69,0.0,1,False,True,False,,
20260515,36.49,-0.3500000000000014,33.09,-0.10999999999999943,30.03,-0.03999999999999915,26.12,-0.5700000000000003,0,False,False,False,,
20260522,36.75,0.259999999999998,33.13,0.03999999999999915,30.07,0.03999999999999915,26.12,0.0,1,False,True,False,,
20260529,37.25,0.5,32.82,-0.3100000000000023,30.53,0.46000000000000085,26.12,0.0,2,False,True,False,,
20260605,37.03,-0.21999999999999886,32.8,-0.020000000000003126,30.09,-0.4400000000000013,26.68,0.5599999999999987,3,False,True,False,,
20260612,37.3,0.269999999999996,32.85,0.05000000000000426,30.55,0.46000000000000085,26.69,0.010000000000001563,4,True,True,True,,
20260618,37.4,0.10000000000000142,33.24,0.39000000000000057,30.6,0.05000000000000071,26.7,0.00999999999999801,5,True,True,True,,
20260626,37.45,0.05000000000000426,33.65,0.4099999999999966,30.67,0.07000000000000028,26.73,0.030000000000001137,6,True,True,True,,
20260703,37.42,-0.030000000000001137,33.79,0.14000000000000057,30.78,0.10999999999999943,26.82,0.08999999999999986,7,False,True,False,,
20260717,37.44,0.01999999999999602,33.83,0.03999999999999915,31.25,0.46999999999999886,27.38,0.5599999999999987,8,True,True,True,,
