as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,49.96,,47.5,,46.02,,44.82,,0,False,False,False,,
20260508,49.63,-0.3299999999999983,47.25,-0.25,45.72,-0.30000000000000426,44.54,-0.28000000000000114,0,False,False,False,,
20260515,51.44,1.8099999999999952,49.18,1.9299999999999997,47.61,1.8900000000000006,46.47,1.9299999999999997,1,True,True,True,,
20260522,53.08,1.6400000000000006,50.86,1.6799999999999997,49.43,1.8200000000000003,48.24,1.7700000000000031,2,True,True,True,,
20260529,50.39,-2.6899999999999977,48.22,-2.6400000000000006,46.86,-2.5700000000000003,45.59,-2.6499999999999986,0,False,False,False,,
20260605,51.58,1.1899999999999977,49.35,1.1300000000000026,48.0,1.1400000000000006,46.56,0.9699999999999989,1,True,True,True,,
20260612,48.3,-3.280000000000001,46.07,-3.280000000000001,44.76,-3.240000000000002,43.5,-3.0600000000000023,0,False,False,False,,
20260618,50.13,1.8300000000000054,47.89,1.8200000000000003,46.58,1.8200000000000003,45.37,1.8699999999999974,1,True,True,True,,
20260626,48.82,-1.3100000000000023,46.74,-1.1499999999999986,45.43,-1.1499999999999986,44.25,-1.1199999999999974,0,False,False,False,,
20260703,48.81,-0.00999999999999801,46.75,0.00999999999999801,45.43,0.0,44.25,0.0,1,False,False,False,,
20260717,48.1,-0.7100000000000009,45.97,-0.7800000000000011,44.81,-0.6199999999999974,43.7,-0.5499999999999972,0,False,False,False,,
