# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,73.2,,73.2,,72.31,,72.31,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,73.53,0.3299999999999983,73.53,0.3299999999999983,72.64,0.3299999999999983,72.64,0.3299999999999983,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,73.69,0.1599999999999966,73.43,-0.09999999999999432,72.53,-0.10999999999999943,72.53,-0.10999999999999943,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,73.69,0.0,73.43,0.0,72.53,0.0,72.53,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,73.69,0.0,73.43,0.0,72.53,0.0,72.53,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,73.69,0.0,73.43,0.0,72.53,0.0,72.53,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,73.69,0.0,73.43,0.0,72.53,0.0,72.53,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,73.69,0.0,73.43,0.0,72.53,0.0,72.53,0.0,0,False,False,False,,
