# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,34.44,,25.14,,14.28,,8.61,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,34.44,0.0,25.14,0.0,14.28,0.0,8.61,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,34.44,0.0,25.14,0.0,14.28,0.0,8.61,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,34.48,0.03999999999999915,25.17,0.030000000000001137,14.31,0.030000000000001137,8.61,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,34.48,0.0,25.17,0.0,14.31,0.0,8.61,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,34.48,0.0,25.17,0.0,14.31,0.0,8.61,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,34.44,-0.03999999999999915,25.13,-0.0400000000000027,14.27,-0.040000000000000924,8.57,-0.03999999999999915,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,34.47,0.030000000000001137,25.16,0.030000000000001137,14.3,0.030000000000001137,8.57,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,34.47,0.0,25.15,-0.010000000000001563,14.29,-0.010000000000001563,8.57,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,34.49,0.020000000000003126,25.17,0.020000000000003126,14.31,0.02000000000000135,8.57,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,35.0,0.509999999999998,25.68,0.509999999999998,15.93,1.6199999999999992,10.35,1.7799999999999994,2,True,True,True,,
