# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,51.11,,49.59,,48.56,,47.07,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,51.01,-0.10000000000000142,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,51.01,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,51.03,0.020000000000003126,49.59,0.0,48.56,0.0,47.07,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,51.03,0.0,49.59,0.0,48.56,0.0,47.07,0.0,0,False,False,False,,
