# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,48.78,,43.54,,40.16,,39.09,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,45.92,-2.8599999999999994,40.06,-3.479999999999997,37.44,-2.719999999999999,34.9,-4.190000000000005,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,51.67,5.75,45.91,5.849999999999994,43.53,6.090000000000003,39.9,5.0,1,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,51.54,-0.13000000000000256,45.65,-0.259999999999998,43.01,-0.5200000000000031,40.46,0.5600000000000023,2,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,56.1,4.560000000000002,51.06,5.410000000000004,45.98,2.969999999999999,44.57,4.109999999999999,3,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,54.46,-1.6400000000000006,49.39,-1.6700000000000017,44.8,-1.1799999999999997,41.88,-2.6899999999999977,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,55.74,1.2800000000000011,49.57,0.17999999999999972,44.46,-0.3399999999999963,43.0,1.1199999999999974,1,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,52.33,-3.4100000000000037,47.52,-2.049999999999997,42.87,-1.5900000000000034,39.89,-3.1099999999999994,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,50.32,-2.009999999999998,44.7,-2.8200000000000003,40.59,-2.279999999999994,37.06,-2.8299999999999983,0,False,False,False,,
