# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,79.44,,78.15,,72.89,,70.73,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,79.26,-0.1799999999999926,77.97,-0.18000000000000682,74.54,1.6500000000000057,70.32,-0.4100000000000108,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,79.33,0.06999999999999318,78.04,0.07000000000000739,74.62,0.0799999999999983,70.24,-0.0799999999999983,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,79.51,0.18000000000000682,78.22,0.1799999999999926,74.79,0.1700000000000017,70.41,0.1700000000000017,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,79.64,0.12999999999999545,78.35,0.12999999999999545,74.91,0.11999999999999034,70.53,0.12000000000000455,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,79.7,0.060000000000002274,78.41,0.060000000000002274,74.97,0.060000000000002274,70.54,0.010000000000005116,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,79.9,0.20000000000000284,78.61,0.20000000000000284,75.17,0.20000000000000284,70.72,0.1799999999999926,6,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,80.24,0.3399999999999892,78.95,0.3400000000000034,75.51,0.3400000000000034,71.06,0.3400000000000034,7,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,80.43,0.19000000000001194,79.14,0.18999999999999773,75.7,0.18999999999999773,71.25,0.18999999999999773,8,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,80.72,0.28999999999999204,79.43,0.29000000000000625,75.99,0.28999999999999204,73.89,2.6400000000000006,9,True,True,True,,
