as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,75.77,,74.35,,72.83,,71.31,,0,False,False,False,,
20260508,74.2,-1.5699999999999932,72.31,-2.039999999999992,72.31,-0.519999999999996,71.18,-0.12999999999999545,0,False,False,False,,
20260515,73.72,-0.480000000000004,72.68,0.37000000000000455,71.82,-0.4900000000000091,70.67,-0.5100000000000051,1,False,False,False,,
20260522,73.7,-0.01999999999999602,72.91,0.22999999999998977,71.48,-0.3399999999999892,70.71,0.03999999999999204,2,False,True,False,,
20260529,73.39,-0.3100000000000023,72.63,-0.28000000000000114,71.48,0.0,70.71,0.0,0,False,False,False,,
20260605,73.56,0.1700000000000017,72.81,0.18000000000000682,71.91,0.4299999999999926,71.14,0.4300000000000068,1,True,True,True,,
20260612,73.25,-0.3100000000000023,72.4,-0.4099999999999966,71.88,-0.030000000000001137,70.7,-0.4399999999999977,0,False,False,False,,
20260618,73.05,-0.20000000000000284,72.35,-0.05000000000001137,71.47,-0.4099999999999966,70.71,0.009999999999990905,1,False,True,False,,
20260626,73.63,0.5799999999999983,72.65,0.30000000000001137,71.49,0.01999999999999602,70.73,0.020000000000010232,2,True,True,True,,
20260703,73.27,-0.35999999999999943,72.6,-0.05000000000001137,71.47,-0.01999999999999602,70.72,-0.010000000000005116,0,False,False,False,,
20260717,73.53,0.2600000000000051,72.14,-0.45999999999999375,71.57,0.09999999999999432,71.19,0.46999999999999886,1,False,True,False,,
