as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,70.61,,68.24,,66.39,,61.29,,0,False,False,False,,
20260508,70.56,-0.04999999999999716,68.39,0.15000000000000568,67.18,0.7900000000000063,61.3,0.00999999999999801,1,False,True,False,,
20260515,70.76,0.20000000000000284,68.67,0.28000000000000114,67.14,-0.04000000000000625,61.57,0.2700000000000031,2,False,True,False,,
20260522,70.66,-0.10000000000000853,68.76,0.09000000000000341,67.23,0.09000000000000341,62.05,0.4799999999999969,3,False,True,False,,
20260529,71.24,0.5799999999999983,69.08,0.3199999999999932,67.54,0.3100000000000023,62.32,0.2700000000000031,4,True,True,True,,
20260605,71.22,-0.01999999999999602,69.13,0.04999999999999716,67.95,0.4099999999999966,62.33,0.00999999999999801,5,False,True,False,,
20260612,71.13,-0.09000000000000341,69.23,0.10000000000000853,68.05,0.09999999999999432,62.41,0.0799999999999983,6,False,True,False,,
20260618,71.21,0.0799999999999983,69.31,0.0799999999999983,68.13,0.0799999999999983,62.47,0.060000000000002274,7,True,True,True,,
20260626,71.62,0.4100000000000108,69.47,0.1599999999999966,68.31,0.18000000000000682,63.08,0.6099999999999994,8,True,True,True,,
20260703,71.72,0.09999999999999432,69.62,0.15000000000000568,68.42,0.10999999999999943,63.17,0.09000000000000341,9,True,True,True,,
