# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,59.15,,57.27,,55.5,,53.66,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,58.77,-0.37999999999999545,57.27,0.0,55.5,0.0,53.66,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,58.55,-0.22000000000000597,57.28,0.00999999999999801,55.51,0.00999999999999801,53.67,0.010000000000005116,1,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,58.19,-0.35999999999999943,57.28,0.0,55.49,-0.01999999999999602,53.65,-0.020000000000003126,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,58.93,0.740000000000002,57.39,0.10999999999999943,56.08,0.5899999999999963,53.64,-0.00999999999999801,1,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,59.34,0.4100000000000037,57.85,0.46000000000000085,56.15,0.07000000000000028,54.31,0.6700000000000017,2,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,59.41,0.06999999999999318,57.82,-0.030000000000001137,55.49,-0.6599999999999966,53.65,-0.6600000000000037,3,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,59.38,-0.02999999999999403,58.15,0.3299999999999983,55.49,0.0,53.65,0.0,4,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,59.43,0.04999999999999716,58.17,0.020000000000003126,55.49,0.0,53.65,0.0,5,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,59.45,0.020000000000003126,57.43,-0.740000000000002,56.12,0.6299999999999955,53.67,0.020000000000003126,6,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,59.19,-0.2600000000000051,56.93,-0.5,55.52,-0.5999999999999943,53.68,0.00999999999999801,7,False,True,False,,
