# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates

TDCC_WINDOW_ROW_001=20260522,65.0,0.01999999999999602,0.030000000000001137,0.0799999999999983,63.58,0.01999999999999602,0.030000000000001137,0.0799999999999983,63.58,0.01999999999999602,0.030000000000001137,0.0799999999999983,58.4,0.01999999999999602,0.030000000000001137,0.0799999999999983,3,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_002=20260529,65.0,0.0,0.01999999999999602,0.030000000000001137,63.58,0.0,0.01999999999999602,0.030000000000001137,63.58,0.0,0.01999999999999602,0.030000000000001137,58.4,0.0,0.01999999999999602,0.030000000000001137,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_003=20260605,65.0,0.0,0.0,0.01999999999999602,63.58,0.0,0.0,0.01999999999999602,63.58,0.0,0.0,0.01999999999999602,58.4,0.0,0.0,0.01999999999999602,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_004=20260612,65.0,0.0,0.0,0.0,63.58,0.0,0.0,0.0,63.58,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_005=20260618,65.0,0.0,0.0,0.0,63.58,0.0,0.0,0.0,63.58,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_006=20260626,65.0,0.0,0.0,0.0,63.58,0.0,0.0,0.0,63.58,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_007=20260703,65.15,0.15000000000000568,0.15000000000000568,0.15000000000000568,63.73,0.14999999999999858,0.14999999999999858,0.14999999999999858,63.73,0.14999999999999858,0.14999999999999858,0.14999999999999858,58.55,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_008=20260709,65.24,0.0899999999999892,0.23999999999999488,0.23999999999999488,63.82,0.09000000000000341,0.240000000000002,0.240000000000002,63.82,0.09000000000000341,0.240000000000002,0.240000000000002,58.64,0.09000000000000341,0.240000000000002,0.240000000000002,2,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_009=20260717,63.89,-1.3499999999999943,-1.2600000000000051,-1.1099999999999994,63.89,0.07000000000000028,0.1600000000000037,0.3100000000000023,63.89,0.07000000000000028,0.1600000000000037,0.3100000000000023,58.71,0.07000000000000028,0.1600000000000037,0.3100000000000023,3,False,True,False,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_010=20260724,63.97,0.0799999999999983,-1.269999999999996,-1.1800000000000068,63.97,0.0799999999999983,0.14999999999999858,0.240000000000002,63.97,0.0799999999999983,0.14999999999999858,0.240000000000002,58.79,0.0799999999999983,0.14999999999999858,0.240000000000002,4,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_011=20260731,64.01,0.04000000000000625,0.12000000000000455,-1.2299999999999898,64.01,0.04000000000000625,0.12000000000000455,0.19000000000000483,64.01,0.04000000000000625,0.12000000000000455,0.19000000000000483,58.83,0.03999999999999915,0.11999999999999744,0.18999999999999773,5,True,True,True,,,tdcc-20260807-01698d0b1c2355ac,complete,

TDCC_WINDOW_ROW_012=20260807,64.01,0.0,0.04000000000000625,0.12000000000000455,64.01,0.0,0.04000000000000625,0.12000000000000455,64.01,0.0,0.04000000000000625,0.12000000000000455,58.83,0.0,0.03999999999999915,0.11999999999999744,0,False,False,False,,,tdcc-20260807-01698d0b1c2355ac,complete,
