# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,21.46,,19.17,,16.58,,15.83,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,21.33,-0.13000000000000256,18.78,-0.39000000000000057,17.45,0.870000000000001,15.82,-0.009999999999999787,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,21.36,0.030000000000001137,19.3,0.5199999999999996,17.42,-0.029999999999997584,15.81,-0.009999999999999787,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,28.69,7.330000000000002,26.47,7.169999999999998,23.95,6.529999999999998,20.71,4.9,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,40.39,11.7,38.37,11.899999999999999,35.21,11.260000000000002,34.38,13.670000000000002,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,31.49,-8.900000000000002,27.9,-10.469999999999999,25.24,-9.970000000000002,22.8,-11.580000000000002,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,22.58,-8.91,19.12,-8.779999999999998,16.5,-8.739999999999998,15.67,-7.130000000000001,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,25.34,2.7600000000000016,21.76,2.6400000000000006,21.17,4.670000000000002,20.34,4.67,1,True,True,True,,
