# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,55.7,,52.45,,49.4,,45.18,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,55.7,0.0,52.45,0.0,49.4,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,55.71,0.00999999999999801,52.46,0.00999999999999801,49.41,0.00999999999999801,45.18,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,55.71,0.0,52.46,0.0,49.41,0.0,45.18,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,55.72,0.00999999999999801,52.47,0.00999999999999801,49.42,0.010000000000005116,45.18,0.0,1,False,True,False,,
