# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,76.71,,75.58,,74.78,,72.71,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,76.71,0.0,75.58,0.0,74.78,0.0,72.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,76.71,0.0,75.58,0.0,74.78,0.0,72.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,76.71,0.0,75.58,0.0,74.78,0.0,72.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,76.71,0.0,75.58,0.0,74.78,0.0,72.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,76.71,0.0,75.58,0.0,74.78,0.0,72.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,77.2,0.4900000000000091,75.57,-0.010000000000005116,74.77,-0.010000000000005116,72.7,-0.009999999999990905,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,76.7,-0.5,75.57,0.0,74.77,0.0,72.7,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,76.7,0.0,74.5,-1.0699999999999932,73.7,-1.0699999999999932,72.7,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,76.68,-0.01999999999999602,74.5,0.0,73.7,0.0,72.7,0.0,0,False,False,False,,
