# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,29.33,,26.79,,24.89,,24.0,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,30.59,1.2600000000000016,27.11,0.3200000000000003,25.2,0.3099999999999987,25.2,1.1999999999999993,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,31.2,0.6099999999999994,28.18,1.0700000000000003,25.64,0.4400000000000013,25.64,0.4400000000000013,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,30.94,-0.259999999999998,28.39,0.21000000000000085,26.47,0.8299999999999983,24.8,-0.8399999999999999,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,30.55,-0.39000000000000057,28.0,-0.39000000000000057,25.51,-0.9599999999999973,24.71,-0.08999999999999986,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,30.38,-0.1700000000000017,27.4,-0.6000000000000014,25.51,0.0,24.71,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,30.08,-0.3000000000000007,27.52,0.120000000000001,25.63,0.11999999999999744,24.82,0.10999999999999943,1,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,30.09,0.010000000000001563,27.53,0.010000000000001563,25.64,0.010000000000001563,24.82,0.0,2,False,True,False,,
