as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,61.09,,58.44,,54.26,,51.87,,0,False,False,False,,
20260508,60.96,-0.13000000000000256,58.15,-0.28999999999999915,54.43,0.1700000000000017,52.04,0.1700000000000017,1,False,True,False,,
20260515,60.89,-0.07000000000000028,58.09,-0.05999999999999517,54.41,-0.020000000000003126,52.02,-0.01999999999999602,0,False,False,False,,
20260522,60.87,-0.020000000000003126,58.07,-0.020000000000003126,54.42,0.010000000000005116,52.03,0.00999999999999801,1,False,True,False,,
20260529,60.83,-0.03999999999999915,58.03,-0.03999999999999915,54.38,-0.03999999999999915,51.99,-0.03999999999999915,0,False,False,False,,
20260605,60.77,-0.05999999999999517,57.98,-0.05000000000000426,54.34,-0.03999999999999915,51.95,-0.03999999999999915,0,False,False,False,,
20260612,60.74,-0.030000000000001137,57.44,-0.5399999999999991,54.35,0.00999999999999801,51.96,0.00999999999999801,1,False,True,False,,
20260618,60.85,0.10999999999999943,57.54,0.10000000000000142,54.45,0.10000000000000142,52.06,0.10000000000000142,2,True,True,True,,
20260626,60.97,0.11999999999999744,57.67,0.13000000000000256,54.58,0.12999999999999545,52.19,0.12999999999999545,3,True,True,True,,
20260703,61.06,0.09000000000000341,58.28,0.6099999999999994,54.64,0.060000000000002274,52.25,0.060000000000002274,4,True,True,True,,
