as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,84.46,,81.21,,77.88,,71.57,,0,False,False,False,,
20260508,84.48,0.020000000000010232,81.23,0.020000000000010232,77.88,0.0,71.57,0.0,1,False,False,False,,
20260515,84.53,0.04999999999999716,81.26,0.030000000000001137,77.87,-0.009999999999990905,71.57,0.0,2,False,False,False,,
20260522,84.52,-0.010000000000005116,81.25,-0.010000000000005116,77.86,-0.010000000000005116,71.57,0.0,0,False,False,False,,
20260529,84.52,0.0,81.25,0.0,77.86,0.0,71.58,0.010000000000005116,1,False,True,False,,
20260605,84.52,0.0,81.25,0.0,77.86,0.0,71.58,0.0,0,False,False,False,,
20260612,84.54,0.020000000000010232,81.25,0.0,77.86,0.0,71.58,0.0,1,False,False,False,,
20260618,84.57,0.029999999999986926,81.23,-0.01999999999999602,77.84,-0.01999999999999602,71.58,0.0,2,False,False,False,,
20260626,84.57,0.0,81.23,0.0,77.84,0.0,71.58,0.0,0,False,False,False,,
20260703,84.56,-0.009999999999990905,81.22,-0.010000000000005116,77.83,-0.010000000000005116,71.58,0.0,0,False,False,False,,
