# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,44.42,,42.36,,42.36,,41.57,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,44.44,0.01999999999999602,42.36,0.0,42.36,0.0,41.57,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,44.28,-0.1599999999999966,42.18,-0.17999999999999972,42.18,-0.17999999999999972,41.4,-0.1700000000000017,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,44.65,0.36999999999999744,42.19,0.00999999999999801,42.19,0.00999999999999801,41.41,0.00999999999999801,1,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,45.34,0.6900000000000048,42.21,0.020000000000003126,42.21,0.020000000000003126,41.43,0.020000000000003126,2,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,53.81,8.469999999999999,50.81,8.600000000000001,50.81,8.600000000000001,50.15,8.719999999999999,3,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,53.26,-0.5500000000000043,50.79,-0.020000000000003126,50.79,-0.020000000000003126,50.13,-0.01999999999999602,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,56.27,3.010000000000005,54.0,3.210000000000001,54.0,3.210000000000001,53.39,3.259999999999998,1,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,56.23,-0.04000000000000625,54.0,0.0,54.0,0.0,53.39,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,56.51,0.28000000000000114,53.96,-0.03999999999999915,53.96,-0.03999999999999915,53.35,-0.03999999999999915,1,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,56.33,-0.17999999999999972,53.75,-0.21000000000000085,53.75,-0.21000000000000085,53.16,-0.19000000000000483,0,False,False,False,,
