# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,87.97,,84.47,,83.86,,83.86,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,87.97,0.0,84.47,0.0,83.86,0.0,83.86,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,87.97,0.0,84.47,0.0,83.86,0.0,83.86,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,87.97,0.0,84.47,0.0,83.86,0.0,83.86,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,87.97,0.0,84.47,0.0,83.86,0.0,83.86,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,87.96,-0.010000000000005116,84.47,0.0,83.86,0.0,83.86,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,88.06,0.10000000000000853,84.57,0.09999999999999432,83.96,0.09999999999999432,83.96,0.09999999999999432,1,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,88.06,0.0,84.57,0.0,83.96,0.0,83.96,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,88.06,0.0,84.57,0.0,83.96,0.0,83.96,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,88.08,0.01999999999999602,84.58,0.010000000000005116,83.97,0.010000000000005116,83.97,0.010000000000005116,1,True,True,True,,
