# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,46.59,,43.29,,37.42,,33.74,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,44.54,-2.0500000000000043,41.64,-1.6499999999999986,35.67,-1.75,31.97,-1.7700000000000031,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,44.79,0.25,41.39,-0.25,36.32,0.6499999999999986,33.61,1.6400000000000006,1,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,45.07,0.28000000000000114,40.64,-0.75,35.41,-0.9100000000000037,30.68,-2.9299999999999997,2,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,44.45,-0.6199999999999974,39.87,-0.7700000000000031,35.44,0.030000000000001137,30.68,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,43.65,-0.8000000000000043,40.64,0.7700000000000031,36.09,0.6500000000000057,31.4,0.7199999999999989,4,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,42.94,-0.7100000000000009,40.36,-0.28000000000000114,36.75,0.6599999999999966,30.05,-1.3499999999999979,5,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,44.41,1.4699999999999989,40.96,0.6000000000000014,37.26,0.509999999999998,31.62,1.5700000000000003,6,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,45.25,0.8400000000000034,41.91,0.9499999999999957,36.79,-0.46999999999999886,32.02,0.40000000000000213,7,False,True,False,,
