as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,78.06,,78.06,,78.06,,78.06,,0,False,False,False,,
20260508,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260515,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260522,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260529,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260605,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260612,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260618,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260626,78.06,0.0,78.06,0.0,78.06,0.0,78.06,0.0,0,False,False,False,,
20260703,78.92,0.8599999999999994,78.06,0.0,78.06,0.0,78.06,0.0,1,False,False,False,,
20260717,78.84,-0.0799999999999983,77.98,-0.0799999999999983,77.98,-0.0799999999999983,77.98,-0.0799999999999983,0,False,False,False,,
