# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,59.18,,56.12,,54.34,,52.29,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,59.42,0.240000000000002,56.93,0.8100000000000023,54.38,0.03999999999999915,51.26,-1.0300000000000011,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,59.77,0.3500000000000014,57.28,0.3500000000000014,55.51,1.1299999999999955,51.31,0.05000000000000426,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,60.09,0.3200000000000003,57.6,0.3200000000000003,55.84,0.3300000000000054,52.72,1.4099999999999966,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,60.57,0.4799999999999969,58.08,0.4799999999999969,56.32,0.4799999999999969,53.2,0.480000000000004,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,60.6,0.030000000000001137,58.11,0.030000000000001137,56.35,0.030000000000001137,53.23,0.02999999999999403,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,60.79,0.18999999999999773,58.3,0.18999999999999773,56.54,0.18999999999999773,53.42,0.19000000000000483,6,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,60.82,0.030000000000001137,58.33,0.030000000000001137,56.57,0.030000000000001137,53.45,0.030000000000001137,7,True,True,True,,

TDCC_WINDOW_ROW_009=20260626,61.35,0.5300000000000011,58.86,0.5300000000000011,57.1,0.5300000000000011,52.83,-0.6200000000000045,8,False,True,False,,

TDCC_WINDOW_ROW_010=20260703,61.37,0.01999999999999602,58.88,0.020000000000003126,57.12,0.01999999999999602,52.85,0.020000000000003126,9,True,True,True,,

TDCC_WINDOW_ROW_011=20260717,61.11,-0.259999999999998,58.62,-0.2600000000000051,56.86,-0.259999999999998,52.59,-0.259999999999998,0,False,False,False,,
