as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,68.61,,66.1,,63.82,,62.27,,0,False,False,False,,
20260508,68.94,0.3299999999999983,66.57,0.46999999999999886,64.19,0.36999999999999744,62.89,0.6199999999999974,1,True,True,True,,
20260515,68.48,-0.45999999999999375,66.57,0.0,64.86,0.6700000000000017,62.91,0.01999999999999602,2,False,True,False,,
20260522,68.88,0.3999999999999915,66.73,0.1600000000000108,65.02,0.1599999999999966,63.26,0.3500000000000014,3,True,True,True,,
20260529,68.96,0.0799999999999983,67.02,0.28999999999999204,65.14,0.12000000000000455,63.36,0.10000000000000142,4,True,True,True,,
20260605,70.4,1.440000000000012,67.9,0.8800000000000097,66.13,0.9899999999999949,63.91,0.5499999999999972,5,True,True,True,,
20260612,70.6,0.19999999999998863,67.97,0.06999999999999318,66.41,0.28000000000000114,63.92,0.010000000000005116,6,True,True,True,,
20260618,71.12,0.5200000000000102,68.48,0.5100000000000051,66.73,0.3200000000000074,64.96,1.039999999999992,7,True,True,True,,
20260626,71.14,0.01999999999999602,69.03,0.5499999999999972,66.7,-0.030000000000001137,65.36,0.4000000000000057,8,False,True,False,,
20260703,71.84,0.7000000000000028,70.04,1.0100000000000051,68.65,1.9500000000000028,65.94,0.5799999999999983,9,True,True,True,,
20260717,71.54,-0.29999999999999716,70.05,0.009999999999990905,68.48,-0.1700000000000017,66.21,0.269999999999996,10,False,True,False,,
