as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260430,74.97,,,,72.32,,,,69.34,,,,66.82,,,,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260508,75.44,0.46999999999999886,,,71.38,-0.9399999999999977,,,69.34,0.0,,,66.82,0.0,,,1,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260515,75.52,0.0799999999999983,0.5499999999999972,,71.38,0.0,-0.9399999999999977,,69.34,0.0,0.0,,66.82,0.0,0.0,,2,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260522,75.56,0.04000000000000625,0.12000000000000455,0.5900000000000034,72.23,0.8500000000000085,0.8500000000000085,-0.0899999999999892,69.34,0.0,0.0,0.0,66.82,0.0,0.0,0.0,3,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260529,74.97,-0.5900000000000034,-0.5499999999999972,-0.46999999999999886,72.3,0.06999999999999318,0.9200000000000017,0.9200000000000017,69.34,0.0,0.0,0.0,66.82,0.0,0.0,0.0,4,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260605,74.97,0.0,-0.5900000000000034,-0.5499999999999972,72.3,0.0,0.06999999999999318,0.9200000000000017,69.34,0.0,0.0,0.0,66.82,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260612,74.98,0.010000000000005116,0.010000000000005116,-0.5799999999999983,72.3,0.0,0.0,0.06999999999999318,69.34,0.0,0.0,0.0,66.82,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260618,75.18,0.20000000000000284,0.21000000000000796,0.21000000000000796,72.5,0.20000000000000284,0.20000000000000284,0.20000000000000284,70.46,1.1199999999999903,1.1199999999999903,1.1199999999999903,66.82,0.0,0.0,0.0,2,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260626,75.29,0.10999999999999943,0.3100000000000023,0.3200000000000074,72.6,0.09999999999999432,0.29999999999999716,0.29999999999999716,70.56,0.10000000000000853,1.2199999999999989,1.2199999999999989,66.82,0.0,0.0,0.0,3,False,True,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260703,75.29,0.0,0.10999999999999943,0.3100000000000023,72.6,0.0,0.09999999999999432,0.29999999999999716,70.56,0.0,0.10000000000000853,1.2199999999999989,66.82,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260709,75.29,0.0,0.0,0.10999999999999943,72.6,0.0,0.0,0.09999999999999432,70.56,0.0,0.0,0.10000000000000853,66.82,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
20260717,75.31,0.01999999999999602,0.01999999999999602,0.01999999999999602,72.6,0.0,0.0,0.0,70.56,0.0,0.0,0.0,66.82,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260717-494211df6cae54ae,complete,
