# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,86.15,,84.94,,84.16,,83.82,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,85.97,-0.18000000000000682,84.69,-0.25,83.82,-0.3400000000000034,83.47,-0.3499999999999943,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,85.59,-0.37999999999999545,84.33,-0.35999999999999943,83.45,-0.36999999999999034,82.89,-0.5799999999999983,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,85.79,0.20000000000000284,84.56,0.23000000000000398,83.68,0.23000000000000398,83.24,0.3499999999999943,1,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,88.1,2.309999999999988,86.98,2.4200000000000017,86.27,2.589999999999989,85.82,2.5799999999999983,2,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,89.09,0.9900000000000091,88.17,1.1899999999999977,87.3,1.0300000000000011,86.19,0.37000000000000455,3,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,89.23,0.14000000000000057,88.09,-0.0799999999999983,87.29,-0.009999999999990905,86.56,0.37000000000000455,4,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,89.11,-0.12000000000000455,88.02,-0.07000000000000739,87.23,-0.060000000000002274,86.49,-0.07000000000000739,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,88.07,-1.0400000000000063,87.03,-0.9899999999999949,86.22,-1.0100000000000051,85.36,-1.1299999999999955,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,88.21,0.14000000000000057,87.13,0.09999999999999432,86.43,0.21000000000000796,85.48,0.12000000000000455,1,True,True,True,,

TDCC_WINDOW_ROW_011=20260717,87.65,-0.5599999999999881,86.59,-0.539999999999992,85.82,-0.6100000000000136,84.95,-0.5300000000000011,0,False,False,False,,
