# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,43.93,,40.42,,39.77,,37.19,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,42.92,-1.009999999999998,39.4,-1.0200000000000031,38.79,-0.980000000000004,38.79,1.6000000000000014,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,37.9,-5.020000000000003,34.64,-4.759999999999998,33.21,-5.579999999999998,33.21,-5.579999999999998,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,39.72,1.8200000000000003,36.17,1.5300000000000011,34.91,1.6999999999999957,34.91,1.6999999999999957,1,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,38.55,-1.1700000000000017,35.3,-0.8700000000000045,35.3,0.39000000000000057,34.42,-0.4899999999999949,2,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,37.73,-0.8200000000000003,33.83,-1.4699999999999989,33.83,-1.4699999999999989,32.14,-2.280000000000001,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,38.14,0.4100000000000037,35.29,1.4600000000000009,33.85,0.020000000000003126,32.11,-0.030000000000001137,1,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,38.11,-0.030000000000001137,34.77,-0.519999999999996,34.77,0.9200000000000017,33.13,1.0200000000000031,2,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,38.21,0.10000000000000142,35.39,0.6199999999999974,34.17,-0.6000000000000014,32.46,-0.6700000000000017,3,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,38.59,0.38000000000000256,35.18,-0.21000000000000085,33.1,-1.0700000000000003,32.24,-0.21999999999999886,4,False,False,False,,
