as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,87.36,,87.17,,86.01,,86.01,,0,False,False,False,,
20260508,87.36,0.0,87.17,0.0,86.01,0.0,86.01,0.0,0,False,False,False,,
20260515,87.37,0.010000000000005116,87.18,0.010000000000005116,86.01,0.0,86.01,0.0,1,False,False,False,,
20260522,87.18,-0.18999999999999773,87.18,0.0,86.01,0.0,86.01,0.0,0,False,False,False,,
20260529,87.21,0.029999999999986926,87.21,0.029999999999986926,86.03,0.01999999999999602,86.03,0.01999999999999602,1,True,True,True,,
20260605,87.23,0.020000000000010232,87.23,0.020000000000010232,86.03,0.0,86.03,0.0,2,False,False,False,,
20260612,87.25,0.01999999999999602,87.25,0.01999999999999602,86.04,0.010000000000005116,86.04,0.010000000000005116,3,True,True,True,,
20260618,87.25,0.0,87.25,0.0,86.04,0.0,86.04,0.0,0,False,False,False,,
20260626,87.23,-0.01999999999999602,87.23,-0.01999999999999602,86.02,-0.020000000000010232,86.02,-0.020000000000010232,0,False,False,False,,
20260703,87.25,0.01999999999999602,87.25,0.01999999999999602,86.03,0.010000000000005116,86.03,0.010000000000005116,1,True,True,True,,
