# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,49.76,,46.62,,41.5,,38.52,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,50.44,0.6799999999999997,47.08,0.46000000000000085,43.1,1.6000000000000014,39.41,0.8899999999999935,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,50.08,-0.35999999999999943,46.8,-0.28000000000000114,42.49,-0.6099999999999994,38.73,-0.6799999999999997,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,50.85,0.7700000000000031,47.03,0.23000000000000398,41.67,-0.8200000000000003,38.09,-0.6399999999999935,1,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,51.11,0.259999999999998,47.12,0.0899999999999963,42.08,0.4099999999999966,38.19,0.09999999999999432,2,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,50.07,-1.0399999999999991,46.18,-0.9399999999999977,41.6,-0.4799999999999969,36.98,-1.2100000000000009,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,49.35,-0.7199999999999989,45.74,-0.4399999999999977,40.81,-0.7899999999999991,36.89,-0.0899999999999963,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,48.61,-0.740000000000002,45.37,-0.37000000000000455,40.49,-0.3200000000000003,36.57,-0.3200000000000003,0,False,False,False,,
