as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,85.0,,80.45,,77.84,,75.97,,0,False,False,False,,
20260508,85.0,0.0,80.45,0.0,77.84,0.0,75.97,0.0,0,False,False,False,,
20260515,85.0,0.0,80.45,0.0,77.84,0.0,75.97,0.0,0,False,False,False,,
20260522,85.01,0.010000000000005116,80.45,0.0,77.84,0.0,75.97,0.0,1,False,False,False,,
20260529,85.01,0.0,80.45,0.0,77.84,0.0,75.97,0.0,0,False,False,False,,
20260605,85.03,0.01999999999999602,80.45,0.0,77.84,0.0,75.97,0.0,1,False,False,False,,
20260612,85.02,-0.010000000000005116,80.44,-0.010000000000005116,77.84,0.0,75.97,0.0,0,False,False,False,,
20260618,85.03,0.010000000000005116,80.44,0.0,77.84,0.0,75.97,0.0,1,False,False,False,,
20260626,83.68,-1.3499999999999943,79.08,-1.3599999999999994,77.84,0.0,75.97,0.0,0,False,False,False,,
20260703,83.7,0.01999999999999602,79.08,0.0,77.84,0.0,75.97,0.0,1,False,False,False,,
