# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,80.13,,78.4,,77.15,,76.43,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,80.3,0.1700000000000017,78.4,0.0,77.37,0.21999999999999886,76.51,0.0799999999999983,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,80.31,0.010000000000005116,78.54,0.14000000000000057,77.42,0.04999999999999716,76.57,0.05999999999998806,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,80.43,0.12000000000000455,78.61,0.06999999999999318,77.38,-0.04000000000000625,76.52,-0.04999999999999716,3,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,80.43,0.0,78.69,0.0799999999999983,77.21,-0.1700000000000017,76.34,-0.1799999999999926,4,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,79.93,-0.5,78.1,-0.5900000000000034,77.43,0.22000000000001307,76.26,-0.0799999999999983,5,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,79.83,-0.10000000000000853,77.98,-0.11999999999999034,77.42,-0.010000000000005116,76.28,0.01999999999999602,6,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,79.46,-0.37000000000000455,77.75,-0.23000000000000398,77.32,-0.10000000000000853,76.18,-0.09999999999999432,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,79.28,-0.1799999999999926,77.49,-0.2600000000000051,76.97,-0.3499999999999943,75.69,-0.4900000000000091,0,False,False,False,,
