# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,67.6,,66.35,,65.59,,64.9,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,67.48,-0.11999999999999034,66.3,-0.04999999999999716,65.49,-0.10000000000000853,64.81,-0.09000000000000341,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,67.5,0.01999999999999602,66.19,-0.10999999999999943,65.45,-0.03999999999999204,64.77,-0.04000000000000625,1,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,67.45,-0.04999999999999716,65.97,-0.21999999999999886,65.37,-0.0799999999999983,64.59,-0.1799999999999926,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,67.38,-0.07000000000000739,65.9,-0.06999999999999318,65.22,-0.15000000000000568,64.54,-0.04999999999999716,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,67.04,-0.3399999999999892,65.57,-0.3300000000000125,64.96,-0.2600000000000051,64.28,-0.2600000000000051,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,66.91,-0.13000000000000966,65.5,-0.06999999999999318,64.76,-0.19999999999998863,64.17,-0.10999999999999943,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,66.86,-0.04999999999999716,65.46,-0.04000000000000625,64.72,-0.04000000000000625,63.95,-0.21999999999999886,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,67.11,0.25,65.59,0.13000000000000966,65.0,0.28000000000000114,64.11,0.1599999999999966,1,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,67.05,-0.060000000000002274,65.54,-0.04999999999999716,64.94,-0.060000000000002274,64.14,0.030000000000001137,2,False,True,False,,

TDCC_WINDOW_ROW_011=20260717,67.5,0.45000000000000284,65.94,0.3999999999999915,65.2,0.2600000000000051,64.29,0.15000000000000568,3,True,True,True,,
