as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260529,64.22,1.6499999999999986,5.560000000000002,5.329999999999998,60.07,0.28000000000000114,1.4100000000000037,1.9399999999999977,58.74,1.7600000000000051,0.0800000000000054,3.3700000000000045,55.37,0.0,0.0,0.0,4,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260605,61.67,-2.549999999999997,-0.8999999999999986,3.010000000000005,58.71,-1.3599999999999994,-1.0799999999999983,0.05000000000000426,57.41,-1.3300000000000054,0.4299999999999997,-1.25,57.41,2.039999999999999,2.039999999999999,2.039999999999999,5,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260612,59.13,-2.539999999999999,-5.089999999999996,-3.4399999999999977,57.32,-1.3900000000000006,-2.75,-2.469999999999999,57.32,-0.0899999999999963,-1.4200000000000017,0.3400000000000034,57.32,-0.0899999999999963,1.9500000000000028,1.9500000000000028,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260618,58.06,-1.0700000000000003,-3.6099999999999994,-6.159999999999997,57.16,-0.1600000000000037,-1.5500000000000043,-2.9100000000000037,57.16,-0.1600000000000037,-0.25,-1.5800000000000054,57.16,-0.1600000000000037,-0.25,1.7899999999999991,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260626,59.35,1.2899999999999991,0.21999999999999886,-2.3200000000000003,56.36,-0.7999999999999972,-0.9600000000000009,-2.3500000000000014,55.16,-2.0,-2.1600000000000037,-2.25,55.16,-2.0,-2.1600000000000037,-2.25,1,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260703,59.59,0.240000000000002,1.5300000000000011,0.46000000000000085,57.64,1.2800000000000011,0.480000000000004,0.3200000000000003,55.16,0.0,-2.0,-2.1600000000000037,55.16,0.0,-2.0,-2.1600000000000037,2,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260709,60.62,1.029999999999994,1.269999999999996,2.559999999999995,56.98,-0.6600000000000037,0.6199999999999974,-0.17999999999999972,56.98,1.8200000000000003,1.8200000000000003,-0.17999999999999972,55.16,0.0,0.0,-2.0,3,False,True,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260717,57.9,-2.719999999999999,-1.6900000000000048,-1.4500000000000028,56.94,-0.03999999999999915,-0.7000000000000028,0.5799999999999983,56.94,-0.03999999999999915,1.7800000000000011,1.7800000000000011,55.16,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260724,59.99,2.0900000000000034,-0.6299999999999955,0.3999999999999986,57.36,0.4200000000000017,0.38000000000000256,-0.28000000000000114,57.36,0.4200000000000017,0.38000000000000256,2.200000000000003,57.36,2.200000000000003,2.200000000000003,2.200000000000003,1,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260731,60.28,0.28999999999999915,2.3800000000000026,-0.3399999999999963,57.58,0.21999999999999886,0.6400000000000006,0.6000000000000014,57.58,0.21999999999999886,0.6400000000000006,0.6000000000000014,57.58,0.21999999999999886,2.4200000000000017,2.4200000000000017,2,True,True,True,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260807,58.91,-1.3700000000000045,-1.0800000000000054,1.009999999999998,57.16,-0.4200000000000017,-0.20000000000000284,0.21999999999999886,57.16,-0.4200000000000017,-0.20000000000000284,0.21999999999999886,57.16,-0.4200000000000017,-0.20000000000000284,2.0,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
20260814,58.7,-0.20999999999999375,-1.5799999999999983,-1.2899999999999991,56.87,-0.28999999999999915,-0.7100000000000009,-0.490000000000002,56.87,-0.28999999999999915,-0.7100000000000009,-0.490000000000002,55.16,-2.0,-2.4200000000000017,-2.200000000000003,0,False,False,False,,,tdcc-20260814-4a7d44bd65038f59,complete,
