# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,42.05,,39.81,,38.58,,36.92,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,42.21,0.1600000000000037,39.51,-0.30000000000000426,37.77,-0.8099999999999952,37.77,0.8500000000000014,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,41.84,-0.36999999999999744,38.19,-1.3200000000000003,37.59,-0.17999999999999972,35.87,-1.9000000000000057,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,41.71,-0.13000000000000256,38.93,0.740000000000002,37.66,0.06999999999999318,36.87,1.0,1,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,41.73,0.01999999999999602,38.95,0.020000000000003126,36.95,-0.7099999999999937,36.95,0.0800000000000054,2,False,True,False,,

TDCC_WINDOW_ROW_006=20260605,41.8,0.07000000000000028,39.06,0.10999999999999943,37.74,0.7899999999999991,36.95,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,42.07,0.2700000000000031,39.74,0.6799999999999997,37.71,-0.030000000000001137,36.84,-0.10999999999999943,4,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,43.26,1.1899999999999977,39.54,-0.20000000000000284,38.94,1.2299999999999969,38.04,1.1999999999999957,5,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,43.2,-0.05999999999999517,39.93,0.39000000000000057,37.99,-0.9499999999999957,37.2,-0.8399999999999963,6,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,43.25,0.04999999999999716,38.09,-1.8399999999999963,36.9,-1.0900000000000034,35.23,-1.970000000000006,7,False,False,False,,
