as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,87.74,,87.74,,87.74,,87.74,,0,False,False,False,,
20260508,87.79,0.05000000000001137,87.79,0.05000000000001137,87.79,0.05000000000001137,87.79,0.05000000000001137,1,True,True,True,,
20260515,87.81,0.01999999999999602,87.81,0.01999999999999602,87.81,0.01999999999999602,87.81,0.01999999999999602,2,True,True,True,,
20260522,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260529,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260605,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260612,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260618,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260626,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260703,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
20260717,87.81,0.0,87.81,0.0,87.81,0.0,87.81,0.0,0,False,False,False,,
