# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,25.21,,21.08,,13.68,,10.33,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,25.23,0.019999999999999574,21.09,0.010000000000001563,13.68,0.0,10.33,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,25.25,0.019999999999999574,21.09,0.0,13.68,0.0,10.33,0.0,2,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,25.33,0.0799999999999983,21.16,0.07000000000000028,13.75,0.07000000000000028,10.33,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_005=20260529,25.35,0.020000000000003126,21.16,0.0,13.75,0.0,10.33,0.0,4,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,25.22,-0.13000000000000256,21.04,-0.120000000000001,13.63,-0.11999999999999922,10.33,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,25.21,-0.00999999999999801,21.04,0.0,13.63,0.0,10.33,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,26.24,1.0299999999999976,21.22,0.17999999999999972,13.81,0.17999999999999972,10.33,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,25.24,-1.0,20.93,-0.28999999999999915,13.52,-0.2900000000000009,10.33,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,23.98,-1.259999999999998,19.7,-1.2300000000000004,13.51,-0.009999999999999787,10.27,-0.0600000000000005,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,24.75,0.7699999999999996,19.72,0.019999999999999574,13.53,0.019999999999999574,10.27,0.0,1,False,True,False,,
