# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,96.87,,96.87,,96.12,,95.1,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,96.87,0.0,96.87,0.0,96.12,0.0,95.1,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,96.87,0.0,96.87,0.0,96.12,0.0,95.1,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,96.87,0.0,96.87,0.0,96.12,0.0,95.1,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,96.85,-0.020000000000010232,96.85,-0.020000000000010232,96.1,-0.020000000000010232,95.09,-0.009999999999990905,0,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,96.85,0.0,96.85,0.0,96.1,0.0,95.09,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,96.85,0.0,96.85,0.0,96.1,0.0,95.09,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,96.85,0.0,96.85,0.0,96.1,0.0,95.09,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,96.85,0.0,96.85,0.0,96.1,0.0,95.09,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,96.84,-0.009999999999990905,96.84,-0.009999999999990905,96.09,-0.009999999999990905,95.08,-0.010000000000005116,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260717,96.84,0.0,96.84,0.0,96.09,0.0,95.08,0.0,0,False,False,False,,
