# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,35.2,,29.19,,17.82,,11.97,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,35.2,0.0,29.19,0.0,17.82,0.0,11.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,35.2,0.0,29.19,0.0,17.82,0.0,11.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,35.2,0.0,29.19,0.0,17.82,0.0,11.97,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,35.23,0.02999999999999403,29.22,0.029999999999997584,17.82,0.0,11.97,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,35.47,0.240000000000002,29.46,0.240000000000002,20.45,2.629999999999999,15.06,3.09,2,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,35.5,0.030000000000001137,29.49,0.029999999999997584,20.48,0.030000000000001137,15.06,0.0,3,False,True,False,,

TDCC_WINDOW_ROW_008=20260618,36.78,1.2800000000000011,29.53,0.0400000000000027,20.52,0.03999999999999915,15.06,0.0,4,False,True,False,,
