as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,64.28,,62.91,,59.18,,56.92,,0,False,False,False,,
20260508,64.28,0.0,62.91,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260515,64.28,0.0,62.91,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260522,64.28,0.0,62.91,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260529,64.3,0.01999999999999602,62.93,0.020000000000003126,59.18,0.0,56.92,0.0,1,False,False,False,,
20260605,64.3,0.0,62.93,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260612,64.3,0.0,62.93,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260618,64.3,0.0,62.93,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
20260626,64.31,0.010000000000005116,62.94,0.00999999999999801,59.18,0.0,56.92,0.0,1,False,False,False,,
20260703,64.31,0.0,62.94,0.0,59.18,0.0,56.92,0.0,0,False,False,False,,
