# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,87.52,,83.7,,80.21,,78.38,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,87.75,0.23000000000000398,83.22,-0.480000000000004,80.17,-0.03999999999999204,78.92,0.5400000000000063,1,False,True,False,,

TDCC_WINDOW_ROW_003=20260515,87.22,-0.5300000000000011,82.64,-0.5799999999999983,80.47,0.29999999999999716,77.36,-1.5600000000000023,2,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,86.9,-0.3199999999999932,82.93,0.29000000000000625,80.24,-0.23000000000000398,77.16,-0.20000000000000284,3,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,86.99,0.0899999999999892,82.46,-0.4700000000000131,79.83,-0.4099999999999966,76.82,-0.3400000000000034,4,False,False,False,,

TDCC_WINDOW_ROW_006=20260605,86.73,-0.2599999999999909,82.36,-0.09999999999999432,79.47,-0.35999999999999943,76.45,-0.36999999999999034,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,86.69,-0.04000000000000625,82.58,0.21999999999999886,79.22,-0.25,76.15,-0.29999999999999716,1,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,86.6,-0.09000000000000341,82.55,-0.030000000000001137,78.79,-0.4299999999999926,76.37,0.21999999999999886,2,False,True,False,,

TDCC_WINDOW_ROW_009=20260626,86.85,0.25,83.18,0.6300000000000097,79.63,0.8399999999999892,77.56,1.1899999999999977,3,True,True,True,,
