as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,80.72,,78.36,,77.32,,76.88,,0,False,False,False,,
20260508,80.57,-0.15000000000000568,77.99,-0.37000000000000455,77.29,-0.029999999999986926,76.85,-0.030000000000001137,0,False,False,False,,
20260515,80.41,-0.1599999999999966,78.05,0.060000000000002274,77.35,0.05999999999998806,76.91,0.060000000000002274,1,False,True,False,,
20260522,80.43,0.020000000000010232,78.07,0.01999999999999602,77.37,0.020000000000010232,76.93,0.020000000000010232,2,True,True,True,,
20260529,80.41,-0.020000000000010232,78.06,-0.009999999999990905,77.36,-0.010000000000005116,76.92,-0.010000000000005116,0,False,False,False,,
20260605,80.39,-0.01999999999999602,78.04,-0.01999999999999602,77.34,-0.01999999999999602,76.9,-0.01999999999999602,0,False,False,False,,
20260612,80.36,-0.030000000000001137,78.01,-0.030000000000001137,77.31,-0.030000000000001137,76.87,-0.030000000000001137,0,False,False,False,,
20260618,80.34,-0.01999999999999602,77.99,-0.020000000000010232,77.29,-0.01999999999999602,76.85,-0.020000000000010232,0,False,False,False,,
20260626,80.35,0.009999999999990905,78.0,0.010000000000005116,77.3,0.009999999999990905,76.86,0.010000000000005116,1,True,True,True,,
20260703,80.52,0.1700000000000017,78.01,0.010000000000005116,77.31,0.010000000000005116,76.87,0.010000000000005116,2,True,True,True,,
20260709,80.27,-0.25,77.98,-0.030000000000001137,77.28,-0.030000000000001137,76.84,-0.030000000000001137,0,False,False,False,,
20260717,80.44,0.1700000000000017,78.36,0.37999999999999545,77.28,0.0,76.84,0.0,1,False,False,False,,
