as_of_date,over_400_ratio,over_400_change_1w,over_400_change_2w,over_400_change_3w,over_600_ratio,over_600_change_1w,over_600_change_2w,over_600_change_3w,over_800_ratio,over_800_change_1w,over_800_change_2w,over_800_change_3w,over_1000_ratio,over_1000_change_1w,over_1000_change_2w,over_1000_change_3w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260605,44.8,-0.020000000000003126,0.3399999999999963,0.30999999999999517,43.54,0.0,0.0,-0.030000000000001137,43.54,0.0,0.0,-0.030000000000001137,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260612,44.86,0.060000000000002274,0.03999999999999915,0.3999999999999986,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260618,44.88,0.020000000000003126,0.0800000000000054,0.060000000000002274,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260626,44.81,-0.07000000000000028,-0.04999999999999716,0.010000000000005116,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260703,45.15,0.3399999999999963,0.269999999999996,0.28999999999999915,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260709,44.82,-0.3299999999999983,0.00999999999999801,-0.060000000000002274,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260717,44.46,-0.35999999999999943,-0.6899999999999977,-0.3500000000000014,43.54,0.0,0.0,0.0,43.54,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260724,44.74,0.28000000000000114,-0.0799999999999983,-0.4099999999999966,43.53,-0.00999999999999801,-0.00999999999999801,-0.00999999999999801,43.53,-0.00999999999999801,-0.00999999999999801,-0.00999999999999801,41.0,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260731,44.45,-0.28999999999999915,-0.00999999999999801,-0.36999999999999744,43.53,0.0,-0.00999999999999801,-0.00999999999999801,43.53,0.0,-0.00999999999999801,-0.00999999999999801,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260807,44.74,0.28999999999999915,0.0,0.28000000000000114,43.53,0.0,0.0,-0.00999999999999801,43.53,0.0,0.0,-0.00999999999999801,41.0,0.0,0.0,0.0,1,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260814,44.74,0.0,0.28999999999999915,0.0,43.53,0.0,0.0,0.0,43.53,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
20260821,44.74,0.0,0.0,0.28999999999999915,43.53,0.0,0.0,0.0,43.53,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0,False,False,False,,,tdcc-20260821-d1df4c843f691346,complete,
