# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,71.57,,69.81,,68.91,,67.58,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,71.57,0.0,69.81,0.0,68.91,0.0,67.58,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,71.57,0.0,69.81,0.0,68.91,0.0,67.58,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260522,71.57,0.0,69.81,0.0,68.91,0.0,67.58,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_005=20260529,71.58,0.010000000000005116,69.82,0.009999999999990905,68.92,0.010000000000005116,67.59,0.010000000000005116,1,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,71.58,0.0,69.82,0.0,68.92,0.0,67.59,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_007=20260612,71.57,-0.010000000000005116,69.81,-0.009999999999990905,68.91,-0.010000000000005116,67.58,-0.010000000000005116,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,71.57,0.0,69.81,0.0,68.91,0.0,67.58,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,72.53,0.960000000000008,70.77,0.9599999999999937,68.91,0.0,67.58,0.0,1,False,False,False,,

TDCC_WINDOW_ROW_010=20260703,71.57,-0.960000000000008,69.81,-0.9599999999999937,68.91,0.0,67.58,0.0,0,False,False,False,,
