as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,74.7,,73.67,,72.34,,70.93,,0,False,False,False,,
20260508,73.84,-0.8599999999999994,73.22,-0.45000000000000284,71.51,-0.8299999999999983,70.95,0.01999999999999602,1,False,True,False,,
20260515,73.56,-0.28000000000000114,72.47,-0.75,71.38,-0.13000000000000966,69.98,-0.9699999999999989,0,False,False,False,,
20260522,73.25,-0.3100000000000023,72.18,-0.28999999999999204,70.43,-0.9499999999999886,69.89,-0.09000000000000341,0,False,False,False,,
20260529,73.48,0.23000000000000398,72.14,-0.04000000000000625,70.4,-0.030000000000001137,69.58,-0.3100000000000023,1,False,False,False,,
20260605,73.44,-0.04000000000000625,72.04,-0.09999999999999432,70.28,-0.12000000000000455,69.71,0.12999999999999545,2,False,True,False,,
20260612,73.62,0.18000000000000682,71.88,-0.1600000000000108,70.12,-0.1599999999999966,69.55,-0.1599999999999966,3,False,False,False,,
20260618,73.56,-0.060000000000002274,71.99,0.10999999999999943,70.46,0.3399999999999892,70.21,0.6599999999999966,4,False,True,False,,
20260626,73.62,0.060000000000002274,72.18,0.19000000000001194,70.85,0.39000000000000057,70.31,0.10000000000000853,5,True,True,True,,
20260703,73.22,-0.4000000000000057,71.81,-0.37000000000000455,70.27,-0.5799999999999983,69.76,-0.5499999999999972,0,False,False,False,,
20260717,72.98,-0.23999999999999488,71.27,-0.5400000000000063,69.9,-0.36999999999999034,69.09,-0.6700000000000017,0,False,False,False,,
