as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,64.17,,61.33,,60.2,,58.14,,0,False,False,False,,
20260508,64.24,0.06999999999999318,61.54,0.21000000000000085,60.24,0.03999999999999915,58.43,0.28999999999999915,1,True,True,True,,
20260515,64.65,0.4100000000000108,61.85,0.3100000000000023,60.45,0.21000000000000085,58.55,0.11999999999999744,2,True,True,True,,
20260522,64.27,-0.38000000000000966,61.79,-0.060000000000002274,59.96,-0.490000000000002,58.27,-0.27999999999999403,0,False,False,False,,
20260529,64.28,0.010000000000005116,61.86,0.07000000000000028,60.25,0.28999999999999915,58.3,0.02999999999999403,1,True,True,True,,
20260605,64.46,0.1799999999999926,62.3,0.4399999999999977,60.7,0.45000000000000284,58.65,0.3500000000000014,2,True,True,True,,
20260612,64.44,-0.01999999999999602,62.15,-0.14999999999999858,60.72,0.01999999999999602,58.69,0.03999999999999915,3,False,True,False,,
20260618,64.54,0.10000000000000853,62.22,0.07000000000000028,60.59,-0.12999999999999545,58.4,-0.28999999999999915,4,False,False,False,,
20260626,64.45,-0.09000000000000341,62.12,-0.10000000000000142,60.5,-0.09000000000000341,58.68,0.28000000000000114,5,False,True,False,,
20260703,64.65,0.20000000000000284,62.01,-0.10999999999999943,60.49,-0.00999999999999801,58.64,-0.03999999999999915,6,False,False,False,,
