# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,63.88,,62.98,,61.02,,57.56,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,63.88,0.0,62.98,0.0,61.02,0.0,57.56,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_003=20260515,63.9,0.01999999999999602,63.0,0.020000000000003126,61.04,0.01999999999999602,57.56,0.0,1,False,True,False,,

TDCC_WINDOW_ROW_004=20260522,63.94,0.03999999999999915,63.03,0.030000000000001137,61.06,0.020000000000003126,57.58,0.01999999999999602,2,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,63.96,0.020000000000003126,63.05,0.01999999999999602,61.08,0.01999999999999602,57.6,0.020000000000003126,3,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,63.97,0.00999999999999801,63.06,0.010000000000005116,61.09,0.010000000000005116,57.6,0.0,4,False,True,False,,

TDCC_WINDOW_ROW_007=20260612,63.97,0.0,63.06,0.0,61.09,0.0,57.6,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_008=20260618,63.97,0.0,63.06,0.0,61.09,0.0,57.6,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260626,63.99,0.020000000000003126,63.08,0.01999999999999602,61.11,0.01999999999999602,57.62,0.01999999999999602,1,True,True,True,,

TDCC_WINDOW_ROW_010=20260703,64.01,0.020000000000003126,63.1,0.020000000000003126,61.13,0.020000000000003126,57.63,0.010000000000005116,2,True,True,True,,
