# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260430,70.23,,66.63,,64.82,,62.18,,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260508,70.33,0.09999999999999432,66.72,0.09000000000000341,64.91,0.09000000000000341,62.27,0.09000000000000341,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260515,70.7,0.37000000000000455,66.88,0.1599999999999966,65.08,0.1700000000000017,62.44,0.1699999999999946,2,True,True,True,,

TDCC_WINDOW_ROW_004=20260522,70.96,0.2599999999999909,67.11,0.23000000000000398,65.39,0.3100000000000023,62.75,0.3100000000000023,3,True,True,True,,

TDCC_WINDOW_ROW_005=20260529,71.02,0.060000000000002274,67.37,0.2600000000000051,65.66,0.269999999999996,63.02,0.2700000000000031,4,True,True,True,,

TDCC_WINDOW_ROW_006=20260605,71.5,0.480000000000004,67.38,0.009999999999990905,65.98,0.3200000000000074,63.34,0.3200000000000003,5,True,True,True,,

TDCC_WINDOW_ROW_007=20260612,71.67,0.1700000000000017,67.51,0.13000000000000966,66.11,0.12999999999999545,63.95,0.6099999999999994,6,True,True,True,,

TDCC_WINDOW_ROW_008=20260618,71.98,0.3100000000000023,67.61,0.09999999999999432,66.21,0.09999999999999432,64.05,0.09999999999999432,7,True,True,True,,
