as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,68.85,,66.77,,64.56,,63.35,,0,False,False,False,,
20260508,68.78,-0.06999999999999318,66.86,0.09000000000000341,64.59,0.030000000000001137,63.83,0.4799999999999969,1,False,True,False,,
20260515,69.24,0.45999999999999375,66.95,0.09000000000000341,65.0,0.4099999999999966,63.87,0.03999999999999915,2,True,True,True,,
20260522,69.23,-0.009999999999990905,66.95,0.0,64.99,-0.010000000000005116,63.87,0.0,0,False,False,False,,
20260529,69.28,0.04999999999999716,66.99,0.03999999999999204,65.03,0.04000000000000625,63.87,0.0,1,False,True,False,,
20260605,69.52,0.23999999999999488,67.0,0.010000000000005116,65.39,0.35999999999999943,63.87,0.0,2,False,True,False,,
20260612,69.69,0.1700000000000017,66.98,-0.01999999999999602,65.41,0.01999999999999602,63.88,0.010000000000005116,3,False,True,False,,
20260618,69.69,0.0,66.97,-0.010000000000005116,65.4,-0.009999999999990905,63.87,-0.010000000000005116,0,False,False,False,,
20260626,69.73,0.04000000000000625,67.29,0.3200000000000074,65.41,0.009999999999990905,63.87,0.0,1,False,True,False,,
20260703,69.78,0.04999999999999716,67.3,0.009999999999990905,65.41,0.0,63.87,0.0,2,False,False,False,,
20260717,69.78,0.0,67.31,0.010000000000005116,65.42,0.010000000000005116,63.87,0.0,3,False,True,False,,
