as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,54.53,,52.15,,50.65,,48.45,,0,False,False,False,,
20260508,54.48,-0.05000000000000426,52.19,0.03999999999999915,50.52,-0.12999999999999545,49.7,1.25,1,False,True,False,,
20260515,54.27,-0.20999999999999375,51.8,-0.39000000000000057,49.9,-0.6200000000000045,49.31,-0.39000000000000057,0,False,False,False,,
20260522,53.98,-0.29000000000000625,51.62,-0.17999999999999972,49.71,-0.18999999999999773,48.61,-0.7000000000000028,0,False,False,False,,
20260529,53.99,0.010000000000005116,52.0,0.38000000000000256,50.16,0.44999999999999574,48.77,0.1600000000000037,1,True,True,True,,
20260605,55.63,1.6400000000000006,53.34,1.3400000000000034,51.64,1.480000000000004,50.21,1.4399999999999977,2,True,True,True,,
20260612,56.29,0.6599999999999966,54.02,0.6799999999999997,52.72,1.0799999999999983,51.03,0.8200000000000003,3,True,True,True,,
20260618,55.84,-0.44999999999999574,53.58,-0.44000000000000483,52.26,-0.46000000000000085,50.58,-0.45000000000000284,0,False,False,False,,
20260626,55.97,0.12999999999999545,53.87,0.28999999999999915,52.14,-0.11999999999999744,50.71,0.13000000000000256,1,False,True,False,,
20260703,55.67,-0.29999999999999716,53.19,-0.6799999999999997,51.89,-0.25,50.48,-0.23000000000000398,0,False,False,False,,
20260717,56.74,1.0700000000000003,54.14,0.9500000000000028,53.09,1.2000000000000028,51.43,0.9500000000000028,1,True,True,True,,
